Bandwidth,ZeroCrossingRate,SilenceRatio,RMS,Energy,EnergyDistribution,SpectralCentroid,SpectralBandwidth,SpectralContrast,SpectralFlatness,isMusic
10457.43333,0.241943311,0.004342404,0.006060182,5.84E-05,0.814630828,3538.108785,2654.543652,24.29350459,0.032040168,1
10487.76666,0.210044596,0.000741497,0.005356453,5.00E-05,0.860346292,3390.626095,2615.782795,23.52415775,0.037792135,1
10258.6,0.187430839,0.001685563,0.002985447,1.65E-05,0.834529221,3199.483615,2615.293555,22.83348335,0.036856644,1
10330.3,0.228430839,0.005201058,0.003367984,1.97E-05,0.852922311,3544.930912,2668.122198,23.4680643,0.04399615,1
10310.73333,0.200253968,0.006009826,0.0062226,5.82E-05,0.860248204,2940.283806,2230.720869,27.83951278,0.011066844,1
10336.56667,0.225337868,0.004701436,0.009397761,0.000119845,0.846873034,3247.980602,2323.036193,28.14578576,0.008284852,1
10305.85,0.235132275,0.010058957,0.013065896,0.000220134,0.83380754,3355.670991,2364.683455,28.16438206,0.008191822,1
10392.5,0.223535147,0.006016629,0.010319281,0.000148762,0.872158099,3268.064081,2317.93787,28.75075071,0.00677831,1
10361.66667,0.250904762,0.001244142,0.011154159,0.000169548,0.810822774,3427.890255,2353.197869,28.89822153,0.006988776,1
10414.93334,0.240854119,0.004507937,0.012796195,0.000220762,0.825171297,3384.60714,2348.469618,29.1399499,0.007577078,1
10011.48334,0.184701436,0.001993953,0.005248953,4.06E-05,0.95947137,2910.004371,2274.650283,26.8127805,0.008875445,1
9973.94183,0.15527108,0.003984471,0.00287543,1.20E-05,0.975113743,2587.52177,2182.330344,24.13337042,0.026957948,1
10138.36667,0.198679516,0.002309146,0.009022472,0.000117349,0.877665651,2956.515117,2185.197352,25.84961229,0.01748583,1
10211.1,0.187831444,0.001405896,0.010867591,0.000196362,0.864688033,2808.08923,2188.251358,25.14294132,0.014112313,1
10327.8,0.233860922,0.003945578,0.011416252,0.000206454,0.808544173,3224.394315,2322.544033,26.56521999,0.016238729,1
10189.86666,0.196199546,0.003241119,0.009658337,0.000130571,0.852247415,2888.502234,2204.371996,25.71786134,0.0168921,1
10171.98333,0.181026455,0.001390023,0.008403231,0.000110045,0.898588977,2760.453146,2120.114992,25.20762648,0.01697933,1
10323.63333,0.194142101,0.000870748,0.0121159,0.000241122,0.885039248,2797.805617,2131.235081,25.32205634,0.014933957,1
10036.31667,0.170639456,0.000517763,0.006495293,5.70E-05,0.951104978,2632.893105,2082.135545,26.55949559,0.010620885,1
10282.95,0.190779289,0.001626606,0.009223363,0.000122726,0.920833289,2842.265977,2168.685239,25.77315992,0.013887441,1
10106,0.173117158,0.001739985,0.009755995,0.000136647,0.931657635,2609.700418,2059.047423,25.97244354,0.013058584,1
10434.89439,0.236783639,0.005896486,0.021496871,0.00059915,0.823420953,3199.486556,2331.101546,26.25040742,0.024824774,1
8558.383333,0.095291761,0.02092517,0.006214894,4.97E-05,0.9991419,1762.264439,1902.434373,24.39156916,0.008083005,1
7960.25,0.087343159,0.009974301,0.005347628,3.61E-05,0.998001168,1758.781089,1991.189164,24.88676446,0.002379862,1
7839.183334,0.084331066,0.022144369,0.006891663,5.83E-05,0.999158842,1623.548918,1822.77129,25.1170478,0.00256652,1
8580.316664,0.071347695,0.018968254,0.006712534,5.82E-05,0.999573062,1526.404722,1875.505033,24.38517083,0.001917364,1
7714.46667,0.068581255,0.015345427,0.005953595,4.27E-05,0.99944314,1488.541521,1887.420094,24.16841597,0.001098006,1
8554.65,0.082156463,0.053620559,0.005146094,3.21E-05,0.99937763,1690.70431,2075.105047,25.21534657,0.006489895,1
7714.833334,0.069099017,0.022502646,0.004630866,2.70E-05,0.999452576,1681.920775,2161.224351,24.7998717,0.001573671,1
9993.316667,0.076608466,0.016148904,0.004845927,3.03E-05,0.999170805,1683.106523,2123.9521,25.31003295,0.001294,1
9996.083331,0.084815571,0.010064248,0.004778203,2.96E-05,0.999234689,1840.286675,2163.925744,25.41447895,0.002683262,1
9997.4,0.092080121,0.013902494,0.005734688,4.36E-05,0.999276706,1825.030027,2036.035052,24.7435973,0.00809687,1
9276.483334,0.078053666,0.027853364,0.004968274,2.95E-05,0.999153244,1713.660855,2056.999605,24.03888938,0.004413582,1
9276.283334,0.07839229,0.021408163,0.005588726,3.68E-05,0.999142029,1620.475306,1895.0063,24.14794989,0.001704248,1
9516.683331,0.090512472,0.026398337,0.005165814,3.94E-05,0.999282142,1986.718718,2195.370448,24.78450328,0.008660879,1
6569.433333,0.108128496,0.018235072,0.006636743,5.35E-05,0.996723035,1938.733234,1999.323813,24.09766234,0.014568974,1
4716.6,0.093344671,0.014531368,0.005776085,4.56E-05,0.999152529,1740.042862,1846.307067,24.3746531,0.004084349,1
5278.283334,0.085435374,0.00226833,0.005065098,3.32E-05,0.998679343,1655.650428,1866.274352,24.74145051,0.001795462,1
4672.266665,0.072699924,0.005049887,0.004478818,2.45E-05,0.999252498,1581.925783,1972.401055,23.91736964,0.001759052,1
4716.400002,0.089420257,0.027305367,0.004848355,3.03E-05,0.998895139,1712.67575,1898.825919,24.37967628,0.002172977,1
4736.633333,0.102998393,0.015629353,0.004921258,3.49E-05,0.998739655,1912.570916,1970.351004,23.31023717,0.014926781,1
4669.183333,0.094896447,0.059825397,0.003983298,1.94E-05,0.998909666,1821.138861,2035.495378,25.27401841,0.008759351,1
4695.45,0.0818322,0.020390023,0.004351897,2.30E-05,0.999196895,1639.312701,1943.809723,24.69236911,0.002036397,1
4704.3,0.084381708,0.024151172,0.004515176,2.32E-05,0.999353707,1594.649872,1874.887727,25.58984698,0.000968413,1
4718.916665,0.07826455,0.038056689,0.005727408,3.89E-05,0.999672088,1496.202429,1794.416546,25.9884133,0.000787898,1
4675.733333,0.096831444,0.005120181,0.004177354,2.42E-05,0.999339719,1839.042864,2000.114113,23.01471241,0.012392425,1
4702.85,0.089560091,0.018951625,0.005246445,3.47E-05,0.999430786,1618.567473,1785.26403,24.46615279,0.001614128,1
4445.75,0.077322751,0.012346939,0.004999945,3.08E-05,0.999646077,1498.608969,1815.30858,23.90665714,0.001424316,1
4703.155478,0.1034864,0.00443667,0.004986968,3.35E-05,0.998908305,1814.54265,1864.163374,23.96381095,0.010480776,1
5293.866667,0.088971277,0.025216175,0.006147398,4.65E-05,0.999513808,1616.805687,1755.47697,24.52001299,0.006117776,1
4715.383334,0.092636432,0.012275888,0.005050704,3.02E-05,0.999266172,1668.54448,1780.529034,24.45115778,0.001717037,1
5300.733334,0.087659864,0.006905518,0.005771888,3.99E-05,0.999227572,1542.142373,1716.25592,25.26733436,0.00137173,1
4416.216666,0.07218065,0.025541194,0.004804644,2.75E-05,0.999403281,1442.785187,1819.55424,23.9037359,0.001381989,1
4882.223882,0.090652478,0.008692289,0.00548987,3.92E-05,0.999493685,1682.008255,1840.632507,24.11312011,0.011254375,1
4720.833333,0.086619048,0.022094482,0.005055334,3.24E-05,0.999336885,1714.179954,1968.186239,25.18604721,0.012619237,1
4167.366667,0.061496599,0.017297808,0.004567039,2.62E-05,0.999705685,1514.258884,2023.977768,24.20949922,0.002540481,1
4723.216667,0.077229025,0.020492819,0.00487672,3.03E-05,0.999163918,1611.228844,1957.77277,24.8519172,0.002054858,1
4706.466665,0.071640212,0.015727891,0.004810485,3.03E-05,0.999161918,1551.337454,1992.96392,25.0980507,0.002541837,1
4681.233335,0.06750189,0.024126228,0.004416845,2.41E-05,0.999627487,1480.446152,1987.023637,24.42240537,0.001839046,1
4728.433333,0.097523054,0.007515495,0.004872785,3.51E-05,0.998480602,1813.099028,1954.710465,23.09112358,0.011071908,1
4730.35,0.087710506,0.011650794,0.004645124,2.95E-05,0.999027343,1705.463556,1894.447938,23.16579862,0.004250177,1
4730.616667,0.077668178,0.005654573,0.004420755,2.67E-05,0.99912411,1638.003003,1952.011148,23.00898577,0.002471,1
5242.716665,0.090433107,0.005291005,0.005094741,3.96E-05,0.998574561,1769.675434,1968.39725,23.37626847,0.003359773,1
10120.26667,0.196228269,0.003272865,0.010207657,0.000154021,0.889303132,2933.327399,2234.387862,28.204826,0.009059221,1
10145.58333,0.195631141,0.00226455,0.008644202,0.000110582,0.906076278,2931.678576,2194.459307,28.14707186,0.007429209,1
10221.81667,0.203412698,0.005626606,0.011853084,0.000187794,0.894120966,2999.318435,2194.040639,28.64813766,0.007553251,1
10422.33333,0.199683296,0.004429327,0.011624957,0.000177076,0.900965228,2990.484806,2206.14499,27.8492662,0.011779406,1
10151.65,0.188408163,0.006002268,0.0102295,0.000128517,0.92897434,2784.998268,2153.452739,26.82426945,0.011015264,1
10165.31667,0.20329932,0.00325548,0.010774129,0.000151593,0.912480262,2956.790803,2183.926159,27.69295841,0.010484822,1
10033.8,0.19870068,0.005006803,0.007525447,7.58E-05,0.928500914,2881.899038,2138.459752,27.64762406,0.016802508,1
10015.16667,0.207852608,0.00429932,0.007643725,8.40E-05,0.920644723,2987.134235,2166.082888,27.30487408,0.0192396,1
9942.816667,0.170198791,0.005798942,0.007514974,7.19E-05,0.968716698,2574.312976,2035.242172,26.93319445,0.014145982,1
10045.18333,0.199749055,0.003918367,0.007481531,7.65E-05,0.918466949,2852.896897,2127.826061,27.8444438,0.009444359,1
9943.969622,0.225878255,0.003252164,0.006151257,6.03E-05,0.868640352,3140.763838,2256.256596,26.53379108,0.03476827,1
10239.08333,0.173635676,0.003006047,0.008191847,9.89E-05,0.929942272,2680.706183,2102.817989,26.52622844,0.011217594,1
10072.58333,0.173698413,0.003033258,0.007556583,8.32E-05,0.93285502,2743.983634,2126.836143,26.15798829,0.009954798,1
10283.66667,0.174271353,0.002226757,0.006929058,7.33E-05,0.920642564,2671.17579,2100.372765,25.83177581,0.0112333,1
10505.45,0.163876039,0.004417989,0.004785103,3.62E-05,0.91846318,3070.536813,2732.684363,24.73034498,0.01929863,1
10529.93333,0.13654195,0.009131519,0.009080193,0.000110449,0.944093816,2612.592288,2590.350848,23.84597756,0.013358275,1
10514.88333,0.129905518,0.008117914,0.008010222,0.000117024,0.950079231,2548.996559,2587.463227,23.36517142,0.019990003,1
10142.56666,0.11826455,0.001272109,0.002952435,1.25E-05,0.980158755,2591.085866,2687.844734,23.72056147,0.01713552,1
10546.36667,0.15964777,0.00507483,0.007858803,8.95E-05,0.936941892,2963.970677,2655.853929,24.66752071,0.012676165,1
10572.83334,0.158897203,0.002385488,0.012812709,0.000208106,0.93992895,2894.674835,2690.787808,24.32964206,0.017724669,1
10036.58334,0.107871504,0.001910053,0.002779535,1.36E-05,0.977619334,2453.77386,2663.679001,22.98884669,0.01755746,1
10360.01667,0.122634165,0.001989418,0.004605753,3.41E-05,0.965217768,2536.821701,2652.174159,23.86980675,0.013150563,1
10605.43334,0.158377929,0.007305367,0.015178627,0.000297361,0.949140915,2826.103157,2622.494231,23.81563923,0.021305658,1
10424.64999,0.103450491,0.001316704,0.004526977,3.16E-05,0.982337756,2260.895513,2501.928578,23.08463139,0.010103926,1
10581.08332,0.154238095,0.003501134,0.007958368,9.86E-05,0.933931008,2972.036938,2709.826991,24.54294405,0.013740688,1
10596.88332,0.154875283,0.002102797,0.010943764,0.000181334,0.933017935,2756.417447,2628.816368,24.21700591,0.013836393,1
10548.29999,0.154076342,0.006159486,0.007206037,0.000105891,0.931873504,2836.432092,2747.407856,23.20293151,0.026339889,1
10185.23332,0.115406652,0.005383976,0.003239663,1.39E-05,0.979176908,2518.320726,2663.199328,23.99666126,0.013354922,1
10249.82967,0.165463394,0.012510566,0.003534319,2.07E-05,0.953070037,2960.352393,2767.884649,23.01718793,0.04152465,1
10231.95,0.129270597,0.004125472,0.004204844,2.70E-05,0.983478133,2638.27023,2633.571497,22.41454357,0.029222742,1
10373.41667,0.136359033,0.011065004,0.006870348,7.70E-05,0.97500613,2664.944908,2577.68395,23.00318999,0.023084005,1
10546.1,0.176396825,0.00604006,0.007829993,8.19E-05,0.937613354,3098.854049,2733.138484,24.57055562,0.022632364,1
10534.41666,0.157089191,0.004786848,0.008543241,0.000103075,0.949714512,2863.209266,2639.445624,23.95517722,0.022697248,1
10185.88334,0.121654573,0.008086924,0.004564893,3.10E-05,0.984509237,2601.345889,2651.417165,22.77320156,0.020056814,1
10393.4315,0.166375831,0.011431802,0.006897151,8.10E-05,0.972045698,2878.193851,2605.364074,22.31099375,0.04632465,1
10517,0.134566893,0.002113379,0.013149017,0.000232712,0.961728359,2435.878954,2310.33586,23.45925693,0.022309855,1
10539.7,0.154999244,0.004772487,0.010940384,0.000163318,0.951807113,2769.856094,2609.592991,23.41261756,0.021197444,1
10515.23333,0.144562358,0.004421769,0.008925092,0.000116395,0.95609036,2787.208553,2650.305297,23.66330702,0.01776893,1
10552.83333,0.146244898,0.007066515,0.014176101,0.000278185,0.951007424,2693.217976,2485.649254,23.87508424,0.017888563,1
10541.91667,0.144665911,0.007420257,0.009751017,0.00014041,0.949552802,2687.817122,2548.417266,23.61546543,0.019699262,1
10592.01667,0.142265306,0.004111867,0.014598702,0.000281844,0.952646265,2639.670344,2511.198882,23.0158038,0.022130514,1
10259.46667,0.108455026,0.008204082,0.01822299,0.000479909,0.998485133,1688.875053,1751.827739,23.28712936,0.006398531,1
10375.8,0.104297052,0.006238095,0.020521527,0.000709889,0.992945751,1669.860862,1769.522779,22.72530289,0.003957056,1
9956.333334,0.103055933,0.00608768,0.013935069,0.000331978,0.997710101,1656.286497,1799.297774,22.68294334,0.004834063,1
10028.98333,0.103637944,0.004046863,0.021282217,0.00071493,0.995576199,1598.022104,1652.419984,23.13983436,0.00290692,1
10236.11667,0.101389267,0.010546485,0.017472453,0.000555215,0.996107859,1736.233937,1833.221695,22.93356221,0.004149404,1
10309.25,0.103346939,0.016134543,0.019826356,0.00064467,0.996447775,1598.314266,1681.758313,23.04173865,0.004439204,1
10211.52221,0.116308531,0.008019742,0.01055639,0.000274672,0.997050279,1979.365349,2134.958094,21.51074809,0.027826065,1
9883.933333,0.112647014,0.008205593,0.011891941,0.000223549,0.998888392,1838.155388,1963.033222,24.32616021,0.006776633,1
7254.833334,0.088546485,0.010285714,0.009240851,0.000150204,0.999325337,1670.923535,1963.659842,22.8420594,0.003019994,1
8660.216667,0.088618292,0.006359788,0.006341142,5.33E-05,0.999042338,1726.14109,2067.298535,22.08929077,0.003212526,1
9989.383331,0.0908322,0.00748904,0.009782814,0.00016212,0.998726338,1671.55773,1965.163162,23.02157942,0.002708949,1
10012.7,0.106287982,0.006249433,0.014585331,0.00028516,0.998110262,1692.287949,1757.135602,22.86225161,0.007367482,1
10025.06667,0.096414966,0.012184429,0.014278018,0.000339865,0.997819129,1628.42889,1799.016813,22.61011414,0.003574819,1
10261.85,0.12048904,0.013500378,0.015233532,0.000424955,0.994570381,1880.542107,1931.584399,22.52217951,0.020129208,1
10318.09066,0.116444625,0.008962566,0.01657349,0.000436978,0.998324865,1759.913615,1776.549819,22.41309545,0.01674059,1
10254.05,0.111588813,0.009276644,0.01825994,0.000534709,0.994668141,1668.691501,1699.267387,22.70444996,0.007177258,1
10136.95,0.10374452,0.000998488,0.020001013,0.00054503,0.997715075,1613.09258,1649.371486,23.09978726,0.002726131,1
10276.56667,0.096907785,0.006767196,0.016301513,0.000429863,0.996615983,1709.807773,1831.579202,22.32920306,0.003140623,1
10274.55,0.102647014,0.005374906,0.014774295,0.000372596,0.99722204,1782.86654,1920.769886,22.25261934,0.008083041,1
10759.52965,0.128396685,0.00010791,0.028432066,0.001395442,0.959924537,1914.877729,1797.652311,22.44851045,0.0152606,1
10441.01667,0.203276644,0.007762661,0.017996397,0.000409922,0.931992184,2767.371745,2044.525823,23.14524649,0.0215704,1
10520.51667,0.186556311,0.004175359,0.02638268,0.001053836,0.939488067,2624.085135,1963.833529,23.68408256,0.012060103,1
10518.03333,0.198205593,0.004678005,0.020366259,0.00062403,0.931205209,2754.19599,2052.620664,23.12284283,0.018951928,1
10660.36666,0.22047997,0.005765684,0.03651808,0.002262399,0.900184197,3012.494842,2100.223626,23.81505357,0.02718981,1
10654.66667,0.216297052,0.001144369,0.03224916,0.001563238,0.912726778,2919.357425,2051.567128,23.87678693,0.018934093,1
10556.5,0.232529101,0.002495843,0.023878876,0.000993607,0.931087209,3153.716457,2224.176565,23.27732208,0.04863304,1
10525.01667,0.199309146,0.002253212,0.021516578,0.000658345,0.915245091,2848.907587,2063.598864,23.7164665,0.016349705,1
10637.73334,0.214188964,0.003820862,0.025846487,0.001135011,0.907302295,2928.771602,2099.211899,23.07513814,0.024132647,1
10721.63333,0.259798942,0.00251096,0.033294756,0.001983275,0.821694119,3418.528415,2132.423999,22.08703664,0.038880926,1
10687.3,0.255032502,0.003371126,0.03290557,0.001800505,0.778615597,3336.565626,2146.71418,22.42217204,0.035155714,1
10703.88333,0.23042328,0.004162509,0.02744484,0.001531794,0.771741129,3309.69633,2307.857222,21.85669459,0.045328557,1
10782.36666,0.255968254,0.008416478,0.05782513,0.004942848,0.818713532,3472.454617,2223.224838,22.01886931,0.04422099,1
10401.23333,0.177465608,0.004400605,0.01212965,0.000187465,0.90446235,2937.927047,2326.861992,24.38516032,0.020868342,1
10500.35,0.182338624,0.002957672,0.010468443,0.000184223,0.846744711,3072.669951,2472.782417,23.82163456,0.036138613,1
10461.16667,0.201523054,0.00309675,0.006250303,7.93E-05,0.819241418,3306.259589,2592.073115,23.42420386,0.058151167,1
10440.58333,0.20200907,0.00388133,0.012227767,0.000234395,0.821159008,3155.952216,2384.658785,25.02501588,0.024542162,1
10534.08334,0.246915344,0.009280423,0.01854162,0.000455909,0.745279504,3402.267007,2313.70022,25.5333914,0.016795326,1
10432.23334,0.205430083,0.004125472,0.008710103,0.00015169,0.827734615,3329.705918,2555.23882,23.63928796,0.058122717,1
10495.53334,0.195334845,3.78E-05,0.009717068,0.000162328,0.843960513,3149.346087,2420.958245,23.6414029,0.040791105,1
10598,0.260567649,0.00502192,0.021479713,0.000590084,0.694155288,3487.043614,2316.78494,25.19029842,0.021018516,1
10553.1,0.235483749,0.00529554,0.013763906,0.000315017,0.718588954,3403.959247,2448.893634,24.36714532,0.029892385,1
10641.23333,0.248662887,0.000446712,0.018254837,0.000525748,0.643670727,3487.034919,2390.156322,24.96570072,0.024451109,1
10610.85,0.259049887,0.005608466,0.018072082,0.000456773,0.715042804,3542.828903,2380.966927,24.66286478,0.027193837,1
10580.51667,0.266102041,0.006866213,0.014364144,0.000404398,0.683518014,3705.19531,2443.498185,24.51293023,0.041155133,1
10625.18334,0.266,0.002309146,0.025853602,0.000896911,0.682969332,3523.108448,2292.69514,24.68803661,0.026362935,1
10401.53333,0.140558579,0.002803477,0.009964781,0.000145059,0.978304069,2511.190199,2368.603276,23.06843964,0.021125315,1
10396.85,0.153463341,0.002486772,0.014070221,0.000280181,0.985657582,2543.406719,2235.193685,23.11955183,0.017912762,1
10400.58333,0.127831444,0.00121164,0.009976962,0.000137455,0.982197822,2388.881794,2340.96174,23.11919109,0.015479822,1
10398.96666,0.152447468,0.003962207,0.014115581,0.000285944,0.985826916,2505.765584,2192.693671,23.21095405,0.014496836,1
10318.9,0.146671958,0.004155707,0.010611358,0.000183533,0.983776453,2503.975511,2265.723024,22.75383302,0.016170623,1
10373.15,0.129204837,0.001937264,0.011419719,0.000177932,0.989756081,2294.546886,2230.258746,23.47213822,0.010969432,1
10396.95,0.147857143,0.0028322,0.012664532,0.000248709,0.981526822,2463.514387,2243.031545,23.46953892,0.013868221,1
10407.73334,0.150280423,0.008890401,0.016838362,0.0004774,0.986791593,2429.861853,2161.229371,22.45957798,0.014425287,1
10655.91667,0.128801965,0.003063492,0.008668649,0.000121097,0.982909716,2553.122453,2501.131742,22.85963102,0.02665886,1
10678.73333,0.140222222,0.003894936,0.012762527,0.000204307,0.972316957,2592.251416,2402.432584,23.22037858,0.016661882,1
10713.41667,0.133115646,0.002275888,0.013049468,0.000205879,0.970560543,2407.008482,2326.210065,22.99839216,0.014062453,1
10787.1,0.14288511,0.003510204,0.014325904,0.000249563,0.970520857,2495.036563,2345.224006,23.48635974,0.014757621,1
10668.56667,0.124373394,0.002201814,0.008300445,0.000107248,0.96972731,2633.632674,2573.455325,23.1162815,0.017742146,1
10668.26667,0.129279667,0.008896447,0.007090848,7.58E-05,0.960277105,2706.699786,2632.648782,23.88100057,0.013759973,1
10715.05,0.119977324,0.002386243,0.008928787,0.000127712,0.974202271,2403.870649,2439.231813,21.77688112,0.023803076,1
10676.33334,0.133077098,0.002272109,0.010997497,0.000185893,0.958574004,2492.19374,2415.7903,22.52555426,0.016047502,1
10668.33334,0.147619803,0.006709751,0.010593127,0.000179863,0.970992361,2663.962824,2505.215671,22.75225941,0.02999931,1
10746.63332,0.140739985,0.002357521,0.014100658,0.000253269,0.967191935,2620.721956,2432.971248,22.79268941,0.020289455,1
10655.63332,0.143919879,0.005136054,0.011022423,0.000164454,0.96746635,2528.508995,2366.320529,23.28713787,0.015151844,1
10626.93332,0.129276644,0.004507181,0.008056174,8.89E-05,0.974226043,2603.045014,2503.567385,23.44914647,0.014145076,1
10746.16666,0.13373545,0.002442933,0.009290377,0.000160244,0.965992809,2699.485532,2608.342331,22.2224928,0.028001241,1
10669.3,0.135751323,0.003393802,0.005395608,3.85E-05,0.957398938,2844.988371,2740.473892,22.27389213,0.02526353,1
10746.38333,0.125342404,0.002356765,0.007626256,8.53E-05,0.967848698,2585.624534,2633.1529,21.95976939,0.020217713,1
10736.65,0.11666062,0.01548904,0.005961957,4.76E-05,0.964459629,2604.836314,2721.026733,21.76297527,0.02026986,1
10685.23333,0.153595616,0.0052774,0.006511537,5.21E-05,0.91833786,3037.433319,2797.024285,22.74134559,0.02437629,1
10667.96667,0.148315949,0.007854875,0.007206528,8.12E-05,0.909134025,3148.42615,2871.157592,22.97018141,0.023269363,1
10736.53334,0.118714286,0.003470899,0.006641714,5.42E-05,0.965919748,2561.900473,2659.069488,22.00806394,0.01907782,1
10745.66667,0.126609221,0.001944822,0.008071988,9.07E-05,0.96738606,2631.711588,2649.929937,22.22515611,0.020339845,1
10736.18709,0.160750179,0.004130348,0.003964282,2.15E-05,0.954046264,2993.702515,2797.646459,20.99625295,0.039788958,1
10500.08333,0.148520786,0.0054452,0.008320672,8.49E-05,0.968653142,2632.800604,2397.597853,23.65047598,0.01734558,1
10473.03333,0.138342404,0.003710506,0.011084888,0.000143159,0.977109423,2470.365898,2283.492509,23.33852444,0.013179469,1
10648.15,0.153577475,0.002600151,0.011937571,0.000192556,0.956588266,2740.710347,2459.40427,23.78334809,0.013765335,1
10404.85,0.139830688,0.003561602,0.010081613,0.000150253,0.979239107,2379.474149,2182.825066,22.51150017,0.010485331,1
10545.8,0.137300076,0.006677249,0.01312481,0.000236215,0.976441107,2391.737685,2237.134386,21.55043673,0.017487517,1
10678.93334,0.154599395,0.004066515,0.019597862,0.000461845,0.956190557,2550.526624,2265.610603,22.26815615,0.017622668,1
10567.83334,0.148060469,0.006074074,0.009160063,0.000114934,0.961366437,2557.698223,2349.685895,23.12726831,0.013902115,1
10394.15,0.11589418,2.27E-06,0.007795804,8.39E-05,0.980351703,2213.26528,2294.350171,22.49487034,0.009783844,1
10600.65,0.138207861,0.010100529,0.013525683,0.000220565,0.972412526,2315.641287,2241.305661,22.82476307,0.010024797,1
10113.88213,0.167270665,0.009964052,0.004758955,3.71E-05,0.984739194,2713.104168,2405.846127,20.32687761,0.038636845,1
10639.31667,0.153818594,0.006288738,0.017205512,0.000352861,0.964108022,2492.508013,2192.510921,21.11712391,0.02395541,1
10361.51667,0.097995465,0.003104308,0.009569608,0.000120817,0.984929446,1864.739054,2014.472952,21.06354052,0.007681302,1
10634.48333,0.133368103,0.006947846,0.016846651,0.000400476,0.976002882,2294.691615,2206.888809,21.22054303,0.018599845,1
10600.31666,0.153730915,0.007628874,0.015388275,0.000322857,0.975152886,2591.360935,2307.717921,22.83051702,0.017798256,1
10552.3,0.116504157,0.007325019,0.006816055,8.17E-05,0.965678315,2527.939531,2593.009664,22.56177162,0.012580417,1
10606.58334,0.138368103,0.005612245,0.015141649,0.000320935,0.963246223,2352.712174,2212.093609,21.75328019,0.01595959,1
10663.81667,0.139983371,0.001805745,0.01707179,0.000370764,0.968666584,2417.609121,2229.828246,21.89565499,0.016323805,1
10517.26667,0.138614512,0.004057445,0.009178543,0.000111326,0.959839627,2513.248395,2315.855613,22.89941404,0.012758412,1
10605.34977,0.296913259,0.007702824,0.015586626,0.00037432,0.965508101,3639.266809,2266.333286,19.39129673,0.07365269,1
8302.75,0.173958428,0.003393802,0.008185735,8.40E-05,0.965920108,2353.588264,1905.92568,25.56524674,0.013389144,1
8339.866667,0.17470068,0.001023432,0.004996107,3.42E-05,0.954711812,2636.598472,2215.964202,25.1727356,0.012292502,1
8784.433334,0.174031746,0.001692366,0.01058259,0.000154148,0.933779009,2474.526898,1955.220585,25.51650964,0.00652345,1
7811.583331,0.141532124,0.010966742,0.006474703,6.02E-05,0.987349714,2341.184704,2100.127853,24.13433972,0.010955522,1
8359.300003,0.174034769,0.003886621,0.008471668,8.93E-05,0.962900764,2359.896885,1908.365716,25.81523385,0.005296444,1
8600.91667,0.165620559,0.004153439,0.004677443,3.14E-05,0.951307037,2614.46654,2267.714039,24.92677252,0.01305202,1
8781.433337,0.175101285,0.00366062,0.011089528,0.000165822,0.938903632,2482.795173,1957.658313,25.56616525,0.006422828,1
7875.283336,0.144305367,0.004133031,0.006308249,5.69E-05,0.98434522,2357.000759,2092.064967,24.15654237,0.011262831,1
8584.033337,0.178694633,0.008300076,0.011972853,0.000202291,0.965620571,2512.136611,1953.808944,25.37373608,0.007713185,1
8407.216659,0.150455026,0.002692366,0.006872855,8.07E-05,0.974601424,2307.481424,2058.948043,24.37294508,0.007906542,1
8756.749992,0.183256236,0.006936508,0.013378462,0.000218697,0.955052215,2381.469481,1836.483718,25.67327117,0.004984182,1
8186.366659,0.165049887,0.010464097,0.00528138,3.64E-05,0.967797826,2516.102975,2156.75994,25.41258427,0.009931455,1
8465.116659,0.171686319,0.002256992,0.010164435,0.000139181,0.959423976,2446.516024,1960.037545,25.65750484,0.006802646,1
8375.599992,0.156999244,0.006902494,0.00818894,9.12E-05,0.976204268,2333.968659,1981.720461,25.39781166,0.006910954,1
8247.117375,0.178290645,0.001807412,0.006388731,7.28E-05,0.979428184,2709.347573,2245.053968,23.83323694,0.038026825,1
8611.55,0.199499622,0.013606954,0.010585235,0.000130786,0.958131977,2688.541809,1947.43961,26.39629637,0.016802661,1
8804.083334,0.1963613,0.006591081,0.01252472,0.000178835,0.93243119,2610.278562,1902.181213,26.28072158,0.005598554,1
8706.500001,0.175147392,0.003139078,0.012274295,0.000173377,0.967110548,2438.317281,1817.206549,25.1168185,0.006537333,1
8611.683331,0.163558579,0.018501134,0.012170495,0.000168424,0.977613273,2255.078841,1756.111511,24.67035658,0.005177578,1
8583.150003,0.165272109,0.005782313,0.01064931,0.000144676,0.976953601,2203.269941,1790.086421,24.06115171,0.006811554,1
8488.200003,0.168068027,0.002433107,0.010871747,0.000151675,0.962368167,2282.582412,1816.674969,25.00446465,0.006537406,1
8707.600003,0.184120937,0.006089947,0.009873566,0.000127839,0.932557671,2536.734828,1961.524111,26.06409719,0.007014484,1
7819.750003,0.165817082,0.003235072,0.005237106,3.47E-05,0.986322607,2571.378545,2115.238831,25.24044954,0.007659926,1
8045.950003,0.145679516,0.005598639,0.003932144,2.62E-05,0.980937939,2555.716135,2360.400701,24.1338168,0.019780256,1
7778.66666,0.144698413,0.003844293,0.003149088,1.69E-05,0.985082316,2688.417508,2469.52915,24.36624092,0.018137537,1
8662.666667,0.173113379,0.002206349,0.008789413,0.000110574,0.972701857,2437.679281,1966.313214,23.96395177,0.024543516,1
